Timestamp,bptrp.sm,bptte.x,bptte.y,bptte.z,bpttp.x,bpttp.y,bpttp.z
15149,0,0.0002174681576434523,5.225959830568172e-05,-0.01919482834637165,0.0,0.0,0.0
15159,0,0.00021424356964416802,-0.0007386271608993411,-0.019230440258979797,0.0,0.0,0.0
15169,0,0.00021587898663710803,-0.0007459671469405293,-0.01926243305206299,0.0,0.0,0.0
15179,0,0.00021604554785881191,-0.0007541346712969244,-0.019295066595077515,0.0,0.0,0.0
15189,0,-6.719846714986488e-05,9.324863640358672e-05,-0.019329385831952095,0.0,0.0,0.0
15199,0,-8.517009700881317e-05,0.00012752547627314925,-0.020453745499253273,0.0,0.0,0.0
15209,0,-8.839258953230456e-05,-0.0004653000505641103,-0.020544061437249184,0.0,0.0,0.0
15219,0,-7.531431037932634e-05,-0.0007457701140083373,-0.02063283696770668,0.0,0.0,0.0
15229,0,0.00021133612608537078,-0.0010234533110633492,-0.020721545442938805,0.0,0.0,0.0
15239,0,0.00020835991017520428,-0.0007408015662804246,-0.01928478106856346,0.0,0.0,0.0
15249,0,0.000210455124033615,-0.0007534669130109251,-0.019290752708911896,0.0,0.0,0.0
15259,0,0.00021317755454219878,-0.0007655231165699661,-0.01929710991680622,0.0,0.0,0.0
15269,0,0.0002178465947508812,-0.0010594293707981706,-0.019304627552628517,0.0,0.0,0.0
15279,0,-0.0006666468689218163,-0.0007542552775703371,-0.019315335899591446,0.0,0.0,0.0
15289,0,0.00020842817320954055,-0.0010382781038060784,-0.01960441842675209,0.0,0.0,0.0
15299,0,-6.948975351406261e-05,-0.0010336042614653707,-0.01962991990149021,0.0,0.0,0.0
15309,0,0.0002109344641212374,-0.000189007114386186,-0.019657472148537636,0.0,0.0,0.0
15319,0,0.001032110652886331,-0.0010177775984629989,-0.01968594454228878,0.0,0.0,0.0
15329,0,0.00021165577345527709,-0.00020490238966885954,-0.01972251944243908,0.0,0.0,0.0
15339,0,0.00021034239034634084,-0.000741835159715265,-0.019035836681723595,0.0,0.0,0.0
15349,0,0.0002079125406453386,-0.0009989975951611996,-0.019023239612579346,0.0,0.0,0.0
15359,0,0.00021152928820811212,-0.0010257039684802294,-0.019011545926332474,0.0,0.0,0.0
15369,0,0.00021366227883845568,-0.0010534458560869098,-0.01899990253150463,0.0,0.0,0.0
15379,0,-6.790251791244373e-05,-0.001041720388457179,-0.017737621441483498,0.0,0.0,0.0
15389,0,0.00020749603572767228,-0.001032222993671894,-0.01764805056154728,0.0,0.0,0.0
15399,0,-7.253399962792173e-05,7.479653140762821e-05,-0.017559001222252846,0.0,0.0,0.0
15409,0,0.0012809087056666613,-0.0010197455994784832,-0.017480172216892242,0.0,0.0,0.0
15419,0,-0.0005955059314146638,-0.0010125372791662812,-0.01741289347410202,0.0,0.0,0.0
15429,0,0.0002024113928200677,-0.001007566344924271,-0.0175872091203928,0.0,0.0,0.0
15439,0,-6.0979320551268756e-05,-0.0010050151031464338,-0.017517028376460075,0.0,0.0,0.0
15449,0,0.0002009896852541715,-0.0007451179553754628,-0.01744864135980606,0.0,0.0,0.0
15459,0,0.00020368958939798176,-0.0007332152454182506,-0.017380287870764732,0.0,0.0,0.0
15469,0,-0.0008512561325915158,-0.0007369109080173075,-0.017312688753008842,0.0,0.0,0.0
15479,0,-0.0009125049691647291,-0.0007242608699016273,-0.017565559595823288,0.0,0.0,0.0
15489,0,-0.0003393900697119534,-0.0007298153359442949,-0.017521489411592484,0.0,0.0,0.0
15499,0,-0.0006021394510753453,-0.0010033039143308997,-0.01747182011604309,0.0,0.0,0.0
15509,0,-0.0008546479512006044,-0.0007364025805145502,-0.017420722171664238,0.0,0.0,0.0
15519,0,0.00020471462630666792,-0.0007394725107587874,-0.018122093752026558,0.0,0.0,0.0
15529,0,-0.0005721835768781602,-0.0007362405303865671,-0.01812286488711834,0.0,0.0,0.0
15539,0,-0.00030949898064136505,-0.0007377936271950603,-0.018122918903827667,0.0,0.0,0.0
15549,0,-5.462655462906696e-05,-0.00023948115995153785,-0.01811998151242733,0.0,0.0,0.0
15559,0,0.00019321015861351043,-0.000494352716486901,-0.01811879687011242,0.0,0.0,0.0
15569,0,0.00020607246551662683,-0.00047440713387914,-0.01806260645389557,0.0,0.0,0.0
15579,0,0.00019477795285638422,-0.0007396998116746545,-0.018060246482491493,0.0,0.0,0.0
15589,0,0.0004447208484634757,-0.0007392859552055597,-0.018056973814964294,0.0,0.0,0.0
15599,0,0.00018435365927871317,-0.0007435759762302041,-0.018055429682135582,0.0,0.0,0.0
15609,0,-7.287603511940688e-05,-0.0002463219570927322,-0.018933294340968132,0.0,0.0,0.0
15619,0,0.0001684326707618311,-5.814563337480649e-06,-0.018985001370310783,0.0,0.0,0.0
15629,0,-0.0007979559013620019,-0.0004975697956979275,-0.019042830914258957,0.0,0.0,0.0
15639,0,0.0003993190766777843,-0.0009806524030864239,-0.019109735265374184,0.0,0.0,0.0
15649,0,0.00015563225315418094,-0.0009816702222451568,-0.019164258614182472,0.0,0.0,0.0
15659,0,0.00016320149006787688,-0.0007432668353430927,-0.01868545264005661,0.0,0.0,0.0
15669,0,-6.384433072526008e-05,-0.000746968958992511,-0.018707558512687683,0.0,0.0,0.0
15679,0,0.00016844747005961835,-0.0007476422470062971,-0.018732119351625443,0.0,0.0,0.0
15689,0,-6.126737571321428e-05,-0.0009739961824379861,-0.01875842735171318,0.0,0.0,0.0
15699,0,-6.968128582229838e-05,-6.633797602262348e-05,-0.018788456916809082,0.0,0.0,0.0
15709,0,0.00014869017468299717,-7.154761260608211e-05,-0.01748274639248848,0.0,0.0,0.0
15719,0,0.00014879062655381858,-0.0007457468309439719,-0.01743241772055626,0.0,0.0,0.0
15729,0,0.0001521085068816319,-0.0007514497847296298,-0.01737670972943306,0.0,0.0,0.0
15739,0,-0.0007943811360746622,-0.0007520929793827236,-0.017321685329079628,0.0,0.0,0.0
15749,0,0.00014595247921533883,-0.0007473067380487919,-0.017609573900699615,0.0,0.0,0.0
15759,0,-7.78933463152498e-05,-0.0002873202320188284,-0.017575562000274658,0.0,0.0,0.0
15769,0,-7.999190711416304e-05,-0.0009774580830708146,-0.017542816698551178,0.0,0.0,0.0
15779,0,-8.171292574843392e-05,-6.522220792248845e-05,-0.017511118203401566,0.0,0.0,0.0
15789,0,0.0001437489117961377,-0.000743264623451978,-0.017482738941907883,0.0,0.0,0.0
15799,0,0.0001457782054785639,-0.00029368678224273026,-0.017230834811925888,0.0,0.0,0.0
15809,0,0.0001489992719143629,-7.2904207627289e-05,-0.017184654250741005,0.0,0.0,0.0
15819,0,0.00014506529259961098,-0.0009589697001501918,-0.0171449426561594,0.0,0.0,0.0
15829,0,-8.107147004920989e-05,-0.0007391509716399014,-0.01710224151611328,0.0,0.0,0.0
15839,0,-7.73161809775047e-05,-0.0009611757122911513,-0.017470061779022217,0.0,0.0,0.0
15849,0,-7.79915862949565e-05,-9.018550917971879e-05,-0.017450079321861267,0.0,0.0,0.0
15859,0,-7.5819632911589e-05,-0.0005219014710746706,-0.017428381368517876,0.0,0.0,0.0
15869,0,0.00013250728079583496,-0.0007425520452670753,-0.01740375906229019,0.0,0.0,0.0
15879,0,0.00013238514657132328,-0.0007460640044882894,-0.017377417534589767,0.0,0.0,0.0
15889,0,0.00013675181253347546,-0.0009823688305914402,-0.017617395147681236,0.0,0.0,0.0
15899,0,-8.375103789148852e-05,-7.738593558315188e-05,-0.01760520040988922,0.0,0.0,0.0
15909,0,0.00014061266847420484,-0.000523492693901062,-0.01759289763867855,0.0,0.0,0.0
15919,0,-8.343142690137029e-05,-0.0002994258829858154,-0.017576156184077263,0.0,0.0,0.0
15929,0,-8.354461169801652e-05,-0.0009566133376210928,-0.017561493441462517,0.0,0.0,0.0
15939,0,0.00014198949793353677,-7.324831676669419e-05,-0.017296159639954567,0.0,0.0,0.0
15949,0,-7.572467438876629e-05,-7.684424781473354e-05,-0.01726190373301506,0.0,0.0,0.0
15959,0,-7.378934242296964e-05,-0.0009549043606966734,-0.017231294885277748,0.0,0.0,0.0
15969,0,0.000140669391839765,-0.0007377153960987926,-0.01719864085316658,0.0,0.0,0.0
15979,0,0.0001373017585137859,-0.0009581924532540143,-0.016666116192936897,0.0,0.0,0.0
15989,0,-7.249692862387747e-05,-0.00010345280315959826,-0.016610288992524147,0.0,0.0,0.0
15999,0,-7.474223093595356e-05,-0.0009715299238450825,-0.016553301364183426,0.0,0.0,0.0
16009,0,-8.076440281001851e-05,-0.00012143427738919854,-0.01649567484855652,0.0,0.0,0.0
16019,0,-9.509463416179642e-05,-9.640147618483752e-05,-0.01643274538218975,0.0,0.0,0.0
16029,0,-0.00011057098163291812,-6.979097088333219e-05,-0.017466651275753975,0.0,0.0,0.0
16039,0,-0.00010956059850286692,-0.0007867892854847014,-0.017464110627770424,0.0,0.0,0.0
16049,0,0.0001257467520190403,-0.0007856650627218187,-0.017459943890571594,0.0,0.0,0.0
16059,0,-0.000803816132247448,-0.0010169025044888258,-0.01745416596531868,0.0,0.0,0.0
16069,0,-0.00010910422133747488,-0.0010125546250492334,-0.018500281497836113,0.0,0.0,0.0
16079,0,-0.00010622832633089274,-0.0003154834848828614,-0.01855340227484703,0.0,0.0,0.0
16089,0,-0.00011006124259438366,-0.0007712738588452339,-0.018605567514896393,0.0,0.0,0.0
16099,0,-0.000802640977781266,-0.0007700501591898501,-0.01865660399198532,0.0,0.0,0.0
16109,0,-0.0003551882109604776,-9.974695421988145e-05,-0.01871415041387081,0.0,0.0,0.0
16119,0,-0.0005806069239042699,-0.0003270524903200567,-0.01927458681166172,0.0,0.0,0.0
16129,0,-0.00035328156081959605,-0.0003333182539790869,-0.019350390881299973,0.0,0.0,0.0
16139,0,0.0009810500778257847,-0.0009984357748180628,-0.01942681334912777,0.0,0.0,0.0
16149,0,-0.00012406325549818575,-0.0003314741188660264,-0.01951476000249386,0.0,0.0,0.0
16159,0,9.209985728375614e-05,-0.0009918075520545244,-0.01958940178155899,0.0,0.0,0.0
16169,0,9.021697769640014e-05,-0.00011205040209461004,-0.01983308047056198,0.0,0.0,0.0
16179,0,-0.0001245986350113526,-0.0005442509427666664,-0.019914474338293076,0.0,0.0,0.0
16189,0,0.0007412993581965566,-0.0009801918640732765,-0.019995180889964104,0.0,0.0,0.0
16199,0,-0.0001199576654471457,-0.00010986343113472685,-0.02008494921028614,0.0,0.0,0.0
16209,0,-0.00013269241026137024,-8.253833948401734e-05,-0.01889091357588768,0.0,0.0,0.0
16219,0,-0.00014641875168308616,-5.492604759638198e-05,-0.018899468705058098,0.0,0.0,0.0
16229,0,9.187188697978854e-05,-5.64279907848686e-05,-0.018908658996224403,0.0,0.0,0.0
16239,0,-0.0008684126078151166,-0.0005342238582670689,-0.018919436261057854,0.0,0.0,0.0
16249,0,8.06310708867386e-05,-0.0007678608526475728,-0.018937014043331146,0.0,0.0,0.0
16259,0,7.827741501387209e-05,-0.0007820965838618577,-0.018966631963849068,0.0,0.0,0.0
16269,0,-0.00016382048488594592,-0.00028773711528629065,-0.01897300034761429,0.0,0.0,0.0
16279,0,7.881718192948028e-05,-0.0010280468268319964,-0.018980199471116066,0.0,0.0,0.0
16289,0,-0.00040784498560242355,-5.061103365733288e-05,-0.018991321325302124,0.0,0.0,0.0
16299,0,-0.00016517798940185457,-0.0005320500349625945,-0.01900041289627552,0.0,0.0,0.0
16309,0,-0.00016714294906705618,-5.5310338211711496e-05,-0.0190039724111557,0.0,0.0,0.0
16319,0,-0.00016417806909885257,-0.0005293046706356108,-0.019009515643119812,0.0,0.0,0.0
16329,0,-0.00016275321831926703,-0.0007633768836967647,-0.019013723358511925,0.0,0.0,0.0
16339,0,-0.0001621585397515446,-0.0002959196863230318,-0.019019804894924164,0.0,0.0,0.0
