Timestamp,bptrp.sm,bptte.x,bptte.y,bptte.z,bpttp.x,bpttp.y,bpttp.z
87177,0,-0.5226809978485107,-0.1391294300556183,0.2955367863178253,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87187,0,-0.5221039652824402,-0.1391352266073227,0.2955429255962372,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87197,0,-0.5227424502372742,-0.13913650810718536,0.2955482602119446,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87207,0,-0.5238242745399475,-0.139126718044281,0.29472702741622925,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87217,0,-0.5232799053192139,-0.13912972807884216,0.2946936786174774,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87227,0,-0.5232846140861511,-0.13912640511989594,0.2946646213531494,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87237,0,-0.5227811336517334,-0.13913051784038544,0.2946368157863617,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87247,0,-0.5227662920951843,-0.13912712037563324,0.29463478922843933,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87257,0,-0.522752583026886,-0.1391228437423706,0.29461005330085754,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87267,0,-0.5227393507957458,-0.13911651074886322,0.29458606243133545,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87277,0,-0.5227263569831848,-0.13910803198814392,0.29456230998039246,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87287,0,-0.522714376449585,-0.13909856975078583,0.29453831911087036,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87297,0,-0.5238673090934753,-0.13911451399326324,0.2945675253868103,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87307,0,-0.5227805376052856,-0.13912944495677948,0.2945438027381897,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87317,0,-0.5227677226066589,-0.13912108540534973,0.29452383518218994,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87327,0,-0.5227530598640442,-0.13911309838294983,0.29450586438179016,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87337,0,-0.522736668586731,-0.13910549879074097,0.29449087381362915,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87347,0,-0.5227195620536804,-0.13909663259983063,0.2941298186779022,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87357,0,-0.5227024555206299,-0.1390896588563919,0.29410138726234436,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87367,0,-0.5226858854293823,-0.13908348977565765,0.2940719425678253,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87377,0,-0.5221114754676819,-0.13910189270973206,0.29404231905937195,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87387,0,-0.5220666527748108,-0.1391010284423828,0.29469650983810425,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87397,0,-0.5233349204063416,-0.139103963971138,0.2947027385234833,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87407,0,-0.5227483510971069,-0.13910892605781555,0.2947112023830414,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87417,0,-0.5227715969085693,-0.1396239995956421,0.29471975564956665,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87427,0,-0.5227541327476501,-0.13964341580867767,0.2947290539741516,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87437,0,-0.5237865447998047,-0.13911055028438568,0.2938891649246216,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87447,0,-0.5227599740028381,-0.1391160935163498,0.2938568592071533,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87457,0,-0.5227407217025757,-0.1391126960515976,0.2938290238380432,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
87467,0,-0.522720456123352,-0.13910789787769318,0.2938026487827301,-0.5233944058418274,-0.13906534016132355,0.3066689968109131
