Timestamp,bptrp.sm,bptte.x,bptte.y,bptte.z,bpttp.x,bpttp.y,bpttp.z
15779,0,-0.0012542495969682932,-0.00030894475639797747,-0.01381238829344511,0.0,0.0,0.0
15789,0,-0.0012863200390711427,-0.0003235240583308041,-0.013752619735896587,0.0,0.0,0.0
15799,0,-8.452550537185743e-05,0.0005813827738165855,-0.013700312003493309,0.0,0.0,0.0
15809,0,-0.0009798210812732577,-2.2812388124293648e-05,-0.013315379619598389,0.0,0.0,0.0
15819,0,-0.0009738671942614019,-0.00031113074510358274,-0.013236395083367825,0.0,0.0,0.0
15829,0,-0.0006895192782394588,-0.0003063607437070459,-0.013158461079001427,0.0,0.0,0.0
15839,0,-0.0009682662785053253,-0.00030464871088042855,-0.013080738484859467,0.0,0.0,0.0
15849,0,-0.0001475463795941323,0.000513196166139096,-0.012543248012661934,0.0,0.0,0.0
15859,0,0.0006416930700652301,0.000241175846895203,-0.012434223666787148,0.0,0.0,0.0
15869,0,-0.0009546201326884329,-3.0504705136991106e-05,-0.012347156181931496,0.0,0.0,0.0
15879,0,-0.0012045932235196233,-2.9378792532952502e-05,-0.012240425683557987,0.0,0.0,0.0
15889,0,-0.0004373974516056478,-3.356941670062952e-05,-0.012140925042331219,0.0,0.0,0.0
15899,0,-0.0009347596787847579,-3.474715049378574e-05,-0.01335964072495699,0.0,0.0,0.0
15909,0,-0.0006857414846308529,-3.4696229704422876e-05,-0.013334608636796474,0.0,0.0,0.0
15919,0,-0.0011768981348723173,-0.00027970143128186464,-0.013308526948094368,0.0,0.0,0.0
15929,0,-0.0006887403433211148,-0.0002819618093781173,-0.013286314904689789,0.0,0.0,0.0
15939,0,3.058295260416344e-05,0.000439580122474581,-0.014049956575036049,0.0,0.0,0.0
15949,0,-0.001161207677796483,-3.970227771787904e-05,-0.014082781970500946,0.0,0.0,0.0
15959,0,-0.0011963208671659231,-4.418695607455447e-05,-0.014106404967606068,0.0,0.0,0.0
15969,0,-0.001183762913569808,-0.00028992851730436087,-0.014130785129964352,0.0,0.0,0.0
15979,0,-0.00044686629553325474,0.0004450648557394743,-0.014162577688694,0.0,0.0,0.0
15989,0,-0.00043203309178352356,0.0004713486123364419,-0.014569617807865143,0.0,0.0,0.0
15999,0,-0.0009533338597975671,-4.766665369970724e-05,-0.014620257541537285,0.0,0.0,0.0
16009,0,-0.00019359060388524085,0.0004564056289382279,-0.014670303091406822,0.0,0.0,0.0
16019,0,-0.0009398194379173219,-0.00029724434716627,-0.01472715474665165,0.0,0.0,0.0
16029,0,-0.0004359343438409269,-0.0002975613751914352,-0.01477742101997137,0.0,0.0,0.0
16039,0,-0.0011649220250546932,-0.0002951376372948289,-0.015411232598125935,0.0,0.0,0.0
16049,0,-0.0011963130673393607,-0.00031531270360574126,-0.015494265593588352,0.0,0.0,0.0
16059,0,-0.0012277372879907489,-0.0003371554776094854,-0.015578102320432663,0.0,0.0,0.0
16069,0,-0.0006756311049684882,-0.0003309408784843981,-0.015665575861930847,0.0,0.0,0.0
16079,0,-0.0006719592493027449,0.0004748624050989747,-0.01586611568927765,0.0,0.0,0.0
16089,0,-0.0011950526386499405,-5.599387804977596e-05,-0.015961432829499245,0.0,0.0,0.0
16099,0,-0.001194339944049716,-0.00031249626772478223,-0.016055138781666756,0.0,0.0,0.0
16109,0,-0.0004289381322450936,-0.000309233641019091,-0.016152646392583847,0.0,0.0,0.0
16119,0,-0.0001846051454776898,-0.0003031442756764591,-0.01624666526913643,0.0,0.0,0.0
16129,0,-0.00043834728421643376,0.00044373347191140056,-0.01488647423684597,0.0,0.0,0.0
16139,0,-0.0004367071087472141,-4.8148256610147655e-05,-0.014905850403010845,0.0,0.0,0.0
16149,0,0.0007746225455775857,-4.7923746024025604e-05,-0.014921663329005241,0.0,0.0,0.0
16159,0,-0.0011535178637132049,-4.7923458623699844e-05,-0.01496865600347519,0.0,0.0,0.0
16169,0,-0.001193344360217452,-4.9207796109840274e-05,-0.014562058262526989,0.0,0.0,0.0
16179,0,-0.0012310745660215616,-5.152901940164156e-05,-0.01455832738429308,0.0,0.0,0.0
16189,0,-0.0012231185100972652,-0.0003143103967886418,-0.014555491507053375,0.0,0.0,0.0
16199,0,-0.001260037301108241,-0.00033123811590485275,-0.014553289860486984,0.0,0.0,0.0
16209,0,-0.0006939236773177981,-0.00032205713796429336,-0.014555240049958229,0.0,0.0,0.0
