Timestamp,bptrp.sm,bptrp.x,bptrp.y,bptrp.z,bpttp.x,bpttp.y,bpttp.z
154876,0,0.0017169519560411572,0.0008110328344628215,-0.30479809641838074,0.31676018238067627,-0.9421873092651367,0.3153170347213745
154976,0,0.0012451746733859181,0.000770237878896296,-0.3038891553878784,0.3947514593601227,-0.8978111743927002,0.3153170347213745
155076,0,0.0027902110014110804,0.0006733022164553404,-0.30381709337234497,0.4521617293357849,-0.8424332737922668,0.3153170347213745
155176,0,0.002459644339978695,0.0004632975906133652,-0.30430135130882263,0.48688381910324097,-0.7759754657745361,0.3153170347213745
155276,0,0.0035859202034771442,0.0010999804362654686,-0.30371180176734924,0.4966696798801422,-0.6996327042579651,0.3153170347213745
155376,0,0.0035980786196887493,0.0007984291296452284,-0.30440589785575867,0.48102954030036926,-0.6144196391105652,0.3153170347213745
155476,0,0.0034876554273068905,0.0008468498708680272,-0.30521106719970703,0.44076430797576904,-0.5213874578475952,0.3153170347213745
155576,0,0.0014803990488871932,0.0009045913466252387,-0.3032054305076599,0.3779071867465973,-0.4217075705528259,0.3153170347213745
155676,0,0.001722507644444704,0.000929279369302094,-0.30230751633644104,0.29687175154685974,-0.31810349225997925,0.3153170347213745
155776,0,0.002181675285100937,0.001791244139894843,-0.3040195405483246,0.1995949149131775,-0.20909325778484344,0.3153170347213745
155876,0,0.001582623110152781,0.0007859418401494622,-0.3043678402900696,0.0920022577047348,-0.09743835777044296,0.3153170347213745
155976,0,0.0012209828710183501,0.0007380901370197535,-0.3044639527797699,-0.020424462854862213,0.015428779646754265,0.3153170347213745
156076,0,0.0014720739563927054,0.0007204770809039474,-0.30427461862564087,-0.13197286427021027,0.12807559967041016,0.3153170347213745
156176,0,0.0011796015314757824,0.0007218533428385854,-0.3037456274032593,-0.23695479333400726,0.23905009031295776,0.3153170347213745
156276,0,0.0012707763817161322,0.001027002464979887,-0.30372369289398193,-0.3300636410713196,0.3469734489917755,0.3153170347213745
156376,0,0.0012513623805716634,0.0007288821507245302,-0.3053620457649231,-0.4065355658531189,0.4504390358924866,0.3153170347213745
156476,0,0.001276694587431848,0.0007621514378115535,-0.3033183217048645,-0.4624840319156647,0.5481277704238892,0.3153170347213745
156576,0,0.0032736738212406635,0.0007569658337160945,-0.3034396469593048,-0.4950717091560364,0.6388123631477356,0.3153170347213745
156676,0,0.00225520646199584,0.0007622007979080081,-0.30381691455841064,-0.5026319622993469,0.7213167548179626,0.3153170347213745
156776,0,0.0022416003048419952,0.0009615210583433509,-0.3035453259944916,-0.4847831130027771,0.7945946455001831,0.3153170347213745
156876,0,0.0015438436530530453,0.0007377357687801123,-0.3027798533439636,-0.44277533888816833,0.8573444485664368,0.3153170347213745
156976,0,0.002016583224758506,0.000601158244535327,-0.30312633514404297,-0.37820130586624146,0.9095723628997803,0.3153170347213745
157076,0,0.0022764671593904495,0.0014101606793701649,-0.30446064472198486,-0.2945617139339447,0.9501618146896362,0.3153170347213745
157176,0,0.0012017448898404837,0.000607379013672471,-0.30504828691482544,-0.19609293341636658,0.978608250617981,0.3153170347213745
157276,0,0.00135722104460001,0.0008286278462037444,-0.3048478364944458,-0.08776414394378662,0.9945493340492249,0.3153170347213745
157376,0,0.0022682761773467064,0.001449118833988905,-0.30404573678970337,0.024788329377770424,0.9977699518203735,0.3153170347213745
157476,0,0.0032911880407482386,0.0003787644673138857,-0.30413615703582764,0.13451239466667175,0.9884502291679382,0.3153170347213745
157576,0,0.0012893157545477152,0.0006299961823970079,-0.30420151352882385,0.23872695863246918,0.9664567708969116,0.3153170347213745
157676,0,0.003373413812369108,0.0005072006024420261,-0.30405181646347046,0.3306550681591034,0.9321026802062988,0.3153170347213745
157776,0,0.0021756053902208805,0.0005773873999714851,-0.30380913615226746,0.4055837094783783,0.885840117931366,0.3153170347213745
157876,0,0.0013767294585704803,0.0005440696841105819,-0.30527934432029724,0.4597246050834656,0.8282492756843567,0.3153170347213745
157976,0,0.0012593353167176247,0.00047108368016779423,-0.3046961724758148,0.49031901359558105,0.7600626945495605,0.3153170347213745
158076,0,0.0021360102109611034,0.000478074187412858,-0.3038438856601715,0.4958059787750244,0.6821539402008057,0.3153170347213745
158176,0,0.002118037547916174,0.0007669026963412762,-0.30448561906814575,0.475908488035202,0.5955232977867126,0.3153170347213745
158276,0,0.0033221314661204815,0.0004841708578169346,-0.30387571454048157,0.4316437840461731,0.5012778043746948,0.3153170347213745
158376,0,0.001312557142227888,0.0005335729802027345,-0.30199161171913147,0.36525771021842957,0.4006071090698242,0.3153170347213745
158476,0,0.0009856775868684053,0.00048385350964963436,-0.3027331829071045,0.28012967109680176,0.2948017120361328,0.3153170347213745
158576,0,0.0033757281489670277,0.00045035628136247396,-0.3043637275695801,0.18058310449123383,0.18520408868789673,0.3153170347213745
158677,0,0.0032004991080611944,0.0005205092020332813,-0.30374884605407715,0.07170312106609344,0.07323495298624039,0.3153170347213745
158776,0,0.0021419269032776356,0.0004923507804051042,-0.30350327491760254,-0.0402543768286705,-0.038959987461566925,0.3153170347213745
158876,0,0.0011905799619853497,0.00044559722300618887,-0.3027172386646271,-0.15104182064533234,-0.15140417218208313,0.3153170347213745
158976,0,0.0006085576023906469,0.0003443107707425952,-0.3022024929523468,-0.25433462858200073,-0.26197007298469543,0.3153170347213745
159076,0,0.0010904886294156313,0.000772861298173666,-0.30266425013542175,-0.3448295593261719,-0.369194895029068,0.3153170347213745
159176,0,0.0008860034868121147,0.0004521483788266778,-0.3038899302482605,-0.41795819997787476,-0.4717535972595215,0.3153170347213745
159276,0,0.0008827690035104752,4.952203016728163e-05,-0.30450329184532166,-0.469990611076355,-0.5683404207229614,0.3153170347213745
159376,0,0.0008299993351101875,0.00032828538678586483,-0.30496978759765625,-0.498028963804245,-0.6564832329750061,0.3153170347213745
159476,0,0.0011796981561928988,0.000396525370888412,-0.30354854464530945,-0.5014527440071106,-0.7375518083572388,0.3153170347213745
159576,0,0.0011239126324653625,0.0003435151884332299,-0.30254366993904114,-0.47952622175216675,-0.80924391746521,0.3153170347213745
159676,0,0.0021493383683264256,5.495571531355381e-05,-0.30378982424736023,-0.4333900511264801,-0.8706068992614746,0.3153170347213745
159776,0,0.0007821444887667894,0.00037076545413583517,-0.30484530329704285,-0.3653428554534912,-0.9209186434745789,0.3153170347213745
159876,0,0.0007402568589895964,0.0003720115637406707,-0.3041378855705261,-0.2788594365119934,-0.9595031142234802,0.3153170347213745
159976,0,0.0008109365589916706,0.00044311629608273506,-0.304350882768631,-0.17834502458572388,-0.9858642220497131,0.3153170347213745
160076,0,0.0011505221482366323,0.0004931078292429447,-0.3042565882205963,-0.06893768906593323,-0.9996639490127563,0.3153170347213745
160176,0,0.0008476176299154758,0.00043780053965747356,-0.3049893379211426,0.04383110627532005,-1.0007320642471313,0.3153170347213745
160276,0,0.0008735824376344681,0.00046686618588864803,-0.30493566393852234,0.15417256951332092,-0.9890583157539368,0.3153170347213745
160376,0,0.0007344761397689581,0.0003073358675464988,-0.30380627512931824,0.2565070390701294,-0.9647961854934692,0.3153170347213745
160477,0,0.0020663957111537457,-0.0001925372052937746,-0.3050570785999298,0.3456771969795227,-0.9282345175743103,0.3153170347213745
160576,0,0.0010496557224541903,0.00025546737015247345,-0.3035072684288025,0.4171066880226135,-0.8798375725746155,0.3153170347213745
160676,0,0.0010798892471939325,0.00031105184461921453,-0.30416256189346313,0.46689528226852417,-0.8206415176391602,0.3153170347213745
160776,0,0.001056420849636197,0.0002772613661363721,-0.3041377067565918,0.49313369393348694,-0.7506875991821289,0.3153170347213745
160876,0,0.0007804958149790764,0.00029942754190415144,-0.3044327199459076,0.49412843585014343,-0.6711592078208923,0.3153170347213745
160976,0,0.0007074975874274969,0.00026643124874681234,-0.3030955195426941,0.46982839703559875,-0.5831137895584106,0.3153170347213745
161076,0,0.0010029382538050413,0.000245844479650259,-0.30321383476257324,0.42145299911499023,-0.4876207411289215,0.3153170347213745
161176,0,0.00020602555014193058,-2.4786102585494518e-05,-0.30370625853538513,0.3525582253932953,-0.38735681772232056,0.3153170347213745
161276,0,0.000512600177899003,-0.00022714398801326752,-0.30304306745529175,0.264757364988327,-0.28083372116088867,0.3153170347213745
161376,0,0.003468878800049424,0.0002624646294862032,-0.30462250113487244,0.16334684193134308,-0.17077313363552094,0.3153170347213745
161476,0,0.0011063418351113796,0.0002296840539202094,-0.3050670623779297,0.053468167781829834,-0.05855773389339447,0.3153170347213745
161576,0,0.0007515852339565754,0.00022923981305211782,-0.3048159182071686,-0.059305619448423386,0.05439634993672371,0.3153170347213745
