Timestamp,bptrp.sm,bptrp.x,bptrp.y,bptrp.z,bptte.x,bptte.y,bptte.z
73284,0,-0.0008067983435466886,-0.0007256140816025436,0.02057562954723835,-0.38658571243286133,-0.9026637673377991,-0.02057562954723835
73294,0,-0.0008064369321800768,-3.9134829421527684e-05,0.02053692936897278,-0.37934911251068115,-0.9081345796585083,-0.02053692936897278
73304,0,-0.0007872357964515686,-0.0006478835712186992,0.020273076370358467,-0.3719273507595062,-0.9122006297111511,-0.020273076370358467
73314,0,-0.0007917381590232253,-0.0006571870180778205,0.0202260110527277,-0.36430174112319946,-0.9167433381080627,-0.0202260110527277
73324,0,-0.0007969631697051227,-0.0006668088026344776,0.02018100582063198,-0.3564731478691101,-0.9211776256561279,-0.02018100582063198
73334,0,-0.0008028820157051086,-0.0006768904277123511,0.02013830840587616,-0.34847187995910645,-0.925487756729126,-0.02013830840587616
73344,0,-0.0008078948594629765,-0.0006847184267826378,0.020464960485696793,-0.34028756618499756,-0.929684579372406,-0.020464960485696793
73354,0,-0.0008129679481498897,-0.000694880960509181,0.020443622022867203,-0.33193445205688477,-0.933757483959198,-0.020443622022867203
73364,0,-0.0008188045467250049,-0.0007055493188090622,0.020421667024493217,-0.32341647148132324,-0.9377079606056213,-0.020421667024493217
73374,0,-0.0008261295733973384,-0.0007157788495533168,0.020398035645484924,-0.31472575664520264,-0.9415417313575745,-0.020398035645484924
73384,0,-0.0008331705466844141,-0.0007243960862979293,0.020373567938804626,-0.30587416887283325,-0.9452568888664246,-0.020373567938804626
73394,0,-0.0008401516824960709,-0.0007328405627049506,0.020197371020913124,-0.2968537509441376,-0.9488561153411865,-0.020197371020913124
73404,0,-0.0008470678585581481,-0.0007406700751744211,0.02016623504459858,-0.2876996695995331,-0.9523276090621948,-0.02016623504459858
73414,0,-0.000853425357490778,-0.0007494211895391345,0.020135238766670227,-0.2783927023410797,-0.9556787610054016,-0.020135238766670227
73424,0,-0.0008588116616010666,-0.0007586582214571536,0.020104914903640747,-0.268950492143631,-0.9589052796363831,-0.020104914903640747
73434,0,-0.0008488541934639215,9.73485002759844e-05,0.02007637545466423,-0.25938600301742554,-0.9628745913505554,-0.02007637545466423
73444,0,-0.0008272739360108972,-0.0006989216199144721,0.021292760968208313,-0.2496938854455948,-0.965070903301239,-0.021292760968208313
73454,0,-0.0008312752470374107,-0.0007070521824061871,0.0213317833840847,-0.23984821140766144,-0.9679321050643921,-0.0213317833840847
73464,0,-0.0008353471639566123,-0.0007163455011323094,0.021371014416217804,-0.22987280786037445,-0.970670223236084,-0.021371014416217804
73474,0,-0.0008241281029768288,3.1931740522850305e-05,0.021410878747701645,-0.2198084145784378,-0.974038302898407,-0.021410878747701645
73484,0,-0.0008278595050796866,5.059495379100554e-05,0.021450461819767952,-0.20960962772369385,-0.9765542149543762,-0.021450461819767952
73494,0,-0.0008299834444187582,7.275294046849012e-05,0.02217778190970421,-0.19930499792099,-0.9789490103721619,-0.02217778190970421
73504,0,-0.0008331866119988263,8.985527529148385e-05,0.022254588082432747,-0.18890413641929626,-0.9812122583389282,-0.022254588082432747
73514,0,-0.0008348200935870409,0.00010611445031827316,0.022331781685352325,-0.17839384078979492,-0.9833523035049438,-0.022331781685352325
73524,0,-0.0008362358203157783,0.0001220945705426857,0.02240992896258831,-0.16779211163520813,-0.9853664040565491,-0.02240992896258831
73534,0,-0.0008476970251649618,-0.0014788310509175062,0.021448252722620964,-0.1571013480424881,-0.9856364130973816,-0.021448252722620964
73544,0,-0.0008421326638199389,4.0707371226744726e-05,0.02146933786571026,-0.14634695649147034,-0.988900899887085,-0.02146933786571026
73554,0,-0.0008463092381134629,5.4568299674429e-05,0.021487446501851082,-0.1354929804801941,-0.9905356168746948,-0.021487446501851082
73564,0,-0.0008224931079894304,-0.0006295822677202523,0.021506324410438538,-0.12461934238672256,-0.9913424849510193,-0.021506324410438538
73574,0,-0.0008156097610481083,1.7210328223882243e-05,0.021524395793676376,-0.11364252120256424,-0.9933565855026245,-0.021524395793676376
73584,0,-0.0008144626044668257,-0.0005682907067239285,0.020372997969388962,-0.10262374579906464,-0.9940087795257568,-0.020372997969388962
73594,0,-0.0008200429147109389,-0.0005800367216579616,0.020322607830166817,-0.09154549241065979,-0.9951079487800598,-0.020322607830166817
73604,0,-0.0008263635681942105,-0.000593300093896687,0.020272687077522278,-0.08040433377027512,-0.9960798621177673,-0.020272687077522278
73614,0,-0.0008063198183663189,-0.0011313384165987372,0.020221654325723648,-0.0692480206489563,-0.9963996410369873,-0.020221654325723648
73624,0,-0.0008113718940876424,-0.0011668886290863156,0.020093467086553574,-0.05803076922893524,-0.9970943927764893,-0.020093467086553574
73634,0,-0.00080589932622388,-0.0005623423494398594,0.020040536299347878,-0.04680915176868439,-0.9983007907867432,-0.020040536299347878
73644,0,-0.0008095651865005493,-0.0005673053092323244,0.019986240193247795,-0.035538896918296814,-0.9987710118293762,-0.019986240193247795
73654,0,-0.0008146279724314809,-0.0005729295662604272,0.01993142068386078,-0.024248654022812843,-0.9991127252578735,-0.01993142068386078
73664,0,-0.00081124302232638,-2.1766394638689235e-05,0.019877159968018532,-0.012954045087099075,-0.9998834729194641,-0.019877159968018532
73674,0,-0.0008072842028923333,-0.0005446576979011297,0.020799534395337105,-0.0016682296991348267,-0.9994522929191589,-0.020799534395337105
73684,0,-0.000797283195424825,-6.307950388872996e-05,0.020805545151233673,0.00962043460458517,-0.9998980164527893,-0.020805545151233673
73694,0,-0.0008024533744901419,-4.833498678635806e-05,0.0208115316927433,0.020927388221025467,-0.9997490644454956,-0.0208115316927433
73704,0,-0.0008068971801549196,-3.323092096252367e-05,0.020817434415221214,0.03222332522273064,-0.9994726181030273,-0.020817434415221214
73714,0,-0.0008112868526950479,-1.8986271243193187e-05,0.02082386240363121,0.0434955395758152,-0.9990679025650024,-0.02082386240363121
73724,0,-0.0008213400724343956,-0.0005221923347562551,0.02091623656451702,0.054751619696617126,-0.9980182647705078,-0.02091623656451702
73734,0,-0.0008296570740640163,-0.0005324113299138844,0.020929094403982162,0.06597086042165756,-0.9973345398902893,-0.020929094403982162
73744,0,-0.000839491724036634,-0.0005432030302472413,0.020941702648997307,0.07718101888895035,-0.9965212941169739,-0.020941702648997307
73754,0,-0.0008495833026245236,-0.000555154518224299,0.020953785628080368,0.08834483474493027,-0.9955798983573914,-0.020953785628080368
73764,0,-0.0008235841523855925,-0.0010524271056056023,0.020071743056178093,0.09942033886909485,-0.9940266013145447,-0.020071743056178093
73774,0,-0.0008162403828464448,-0.0005234243581071496,0.02003243938088417,0.11045670509338379,-0.9933733940124512,-0.02003243938088417
73784,0,-0.0008257877198047936,-0.0005365544348023832,0.019991591572761536,0.12147625535726547,-0.9920485615730286,-0.019991591572761536
73794,0,-0.0008063554996624589,-4.529081707005389e-05,0.01995112933218479,0.1323903352022171,-0.9911030530929565,-0.01995112933218479
73804,0,-0.0008185948827303946,-3.606716563808732e-05,0.0199107863008976,0.14327619969844818,-0.989547848701477,-0.0199107863008976
73814,0,-0.0008274813881143928,-2.171766755054705e-05,0.02086997963488102,0.15407860279083252,-0.9878725409507751,-0.02086997963488102
73824,0,-0.0008371612057089806,-1.2499781405495014e-05,0.020891187712550163,0.16480354964733124,-0.9860658645629883,-0.020891187712550163
73834,0,-0.000845541013404727,-4.0594441088614985e-06,0.020913461223244667,0.17545059323310852,-0.9841312170028687,-0.020913461223244667
73844,0,-0.0008530569029971957,3.734715392056387e-06,0.020935384556651115,0.1859862506389618,-0.9820744395256042,-0.020935384556651115
73854,0,-0.0008592936210334301,1.350332695437828e-05,0.02143476903438568,0.19644038379192352,-0.9798915386199951,-0.02143476903438568
73864,0,-0.0008675267454236746,2.1470379579113796e-05,0.021485591307282448,0.20679663121700287,-0.9775816798210144,-0.021485591307282448
73874,0,-0.0008765144739300013,2.9097131118760444e-05,0.02153758890926838,0.21706223487854004,-0.975143313407898,-0.02153758890926838
73884,0,-0.000886475492734462,3.552847556420602e-05,0.02159235253930092,0.22719769179821014,-0.9725843071937561,-0.02159235253930092
73894,0,-0.000897090183570981,4.150384847889654e-05,0.021649129688739777,0.23723186552524567,-0.9698970913887024,-0.021649129688739777
73904,0,-0.0008917369414120913,-0.001291140215471387,0.021867455914616585,0.24711591005325317,-0.9657511711120605,-0.021867455914616585
73914,0,-0.000884577922988683,-0.0005839765653945506,0.021938979625701904,0.25688573718070984,-0.9635176658630371,-0.021938979625701904
73924,0,-0.000871722586452961,-0.0010991429444402456,0.02201009728014469,0.2665124535560608,-0.9599407315254211,-0.02201009728014469
73934,0,-0.0008540964336134493,-2.3149955268308986e-06,0.02208493836224079,0.2760051190853119,-0.9578509330749512,-0.02208493836224079
73944,0,-0.0008589653880335391,5.019857781007886e-06,0.02215667814016342,0.2853795886039734,-0.9545491337776184,-0.02215667814016342
73954,0,-0.0008618005667813122,-0.0004945177934132516,0.021689552813768387,0.2945941984653473,-0.9506231546401978,-0.021689552813768387
73964,0,-0.0008676664438098669,-0.0005078850081190467,0.021730145439505577,0.30367419123649597,-0.9470571875572205,-0.021730145439505577
73974,0,-0.0008741510100662708,-0.0005207093199715018,0.021769139915704727,0.3125939965248108,-0.9433732032775879,-0.021769139915704727
73984,0,-0.0008811617735773325,-0.0005334350862540305,0.021806906908750534,0.3213609755039215,-0.9395661354064941,-0.021806906908750534
73994,0,-0.0008543342701159418,5.787515419797273e-06,0.020188087597489357,0.32993024587631226,-0.9361909031867981,-0.020188087597489357
74004,0,-0.0008623795001767576,1.6233416317845695e-05,0.02013939619064331,0.3383661210536957,-0.9321671724319458,-0.02013939619064331
74014,0,-0.0008710210677236319,2.645505082909949e-05,0.020093215629458427,0.3466355502605438,-0.928021252155304,-0.020093215629458427
74024,0,-0.0008785070385783911,3.687651769723743e-05,0.02004898525774479,0.35471057891845703,-0.9237654805183411,-0.02004898525774479
74034,0,-0.0008592078229412436,-0.0005318030016496778,0.02000625804066658,0.3625941276550293,-0.9188038110733032,-0.02000625804066658
74044,0,-0.0008643222972750664,-0.000544973649084568,0.0199592188000679,0.37030667066574097,-0.9142861366271973,-0.0199592188000679
74054,0,-0.0008686137152835727,-0.0005563994054682553,0.019915582612156868,0.3778347074985504,-0.9096502065658569,-0.019915582612156868
74064,0,-0.0008717388845980167,-0.0005668728845193982,0.019873835146427155,0.38516882061958313,-0.9048988819122314,-0.019873835146427155
74074,0,-0.0008754469454288483,-0.0005773339653387666,0.019833412021398544,0.39230701327323914,-0.9000318646430969,-0.019833412021398544
74084,0,-0.0008816306944936514,-0.0005892270710319281,0.019459139555692673,0.39924752712249756,-0.8950482606887817,-0.019459139555692673
74094,0,-0.000886888534296304,-0.000598735292442143,0.01940094120800495,0.4059789180755615,-0.889955997467041,-0.01940094120800495
74104,0,-0.00089084985665977,-0.0006078574806451797,0.019343474879860878,0.4124978184700012,-0.8847540020942688,-0.019343474879860878
74114,0,-0.0008942299755290151,-0.0006169410771690309,0.019287293776869774,0.41881459951400757,-0.8794318437576294,-0.019287293776869774
74124,0,-0.00089820078574121,-0.0006259625079110265,0.01923123374581337,0.42491427063941956,-0.8740010261535645,-0.01923123374581337
74134,0,-0.0008995754178613424,-0.0006285862764343619,0.020321503281593323,0.43079477548599243,-0.8684648871421814,-0.020321503281593323
74144,0,-0.0009030586224980652,-0.0006366758025251329,0.020324094220995903,0.43645787239074707,-0.862812340259552,-0.020324094220995903
74154,0,-0.0009050979861058295,-0.0006439002463594079,0.020326219499111176,0.44190070033073425,-0.8570465445518494,-0.020326219499111176
74164,0,-0.000907325476873666,-0.0006501150783151388,0.02032661624252796,0.44711822271347046,-0.8511720895767212,-0.02032661624252796
74174,0,-0.0009113826090469956,-0.0006556618609465659,0.02032574824988842,0.4521060883998871,-0.8451934456825256,-0.02032574824988842
74184,0,-0.00091773975873366,-0.0006622388609685004,0.020186010748147964,0.4568690061569214,-0.8391016125679016,-0.020186010748147964
74194,0,-0.0009245015680789948,-0.0006684661493636668,0.02017759531736374,0.461396187543869,-0.8329070806503296,-0.02017759531736374
74204,0,-0.0009300193632952869,-0.000674660608638078,0.020169200375676155,0.4656898081302643,-0.8266018033027649,-0.020169200375676155
