Timestamp,bptrp.sm,bptrp.x,bptrp.y,bptrp.z,bpttp.x,bpttp.y,bpttp.z
256176,0,-2.0424556732177734,-11.129398345947266,-0.3071952164173126,2.7764594554901123,10.348612785339355,0.3259478509426117
256186,0,-2.0429861545562744,-11.12887954711914,-0.30721136927604675,2.7793033123016357,10.355518341064453,0.3259478509426117
256197,0,-2.0419223308563232,-11.12964916229248,-0.30722522735595703,2.7819063663482666,10.362544059753418,0.3259478509426117
256207,0,-2.0418992042541504,-11.129690170288086,-0.3072419762611389,2.7842533588409424,10.369649887084961,0.3259478509426117
256217,0,-2.041945695877075,-11.128593444824219,-0.30928054451942444,2.7863528728485107,10.376864433288574,0.3259478509426117
256227,0,-2.041934013366699,-11.129900932312012,-0.3093951940536499,2.788200855255127,10.384177207946777,0.3259478509426117
256236,0,-2.0424768924713135,-11.128593444824219,-0.3094998300075531,2.7897939682006836,10.391576766967773,0.3259478509426117
256246,0,-2.042217493057251,-11.128596305847168,-0.3096233308315277,2.791059970855713,10.398613929748535,0.3259478509426117
256257,0,-2.0424649715423584,-11.12860107421875,-0.30898967385292053,2.7922236919403076,10.406682968139648,0.3259478509426117
256266,0,-2.042454242706299,-11.129354476928711,-0.30905595421791077,2.793011426925659,10.413887023925781,0.3259478509426117
256276,0,-2.04219913482666,-11.129349708557129,-0.30912262201309204,2.793605327606201,10.421669006347656,0.3259478509426117
256286,0,-2.042454719543457,-11.128610610961914,-0.3091857433319092,2.793943405151367,10.429522514343262,0.3259478509426117
256296,0,-2.0424671173095703,-11.12859058380127,-0.30925223231315613,2.794027090072632,10.437499046325684,0.3259478509426117
256306,0,-2.042418956756592,-11.129870414733887,-0.3074725568294525,2.7938551902770996,10.44554328918457,0.3259478509426117
256316,0,-2.0424273014068604,-11.128847122192383,-0.3074248731136322,2.7934281826019287,10.4536771774292,0.3259478509426117
256326,0,-2.0424230098724365,-11.129345893859863,-0.3073807954788208,2.792745590209961,10.461910247802734,0.3259478509426117
256336,0,-2.042170524597168,-11.129337310791016,-0.3073368966579437,2.7918078899383545,10.470230102539062,0.3259478509426117
256346,0,-2.0419373512268066,-11.128841400146484,-0.30729252099990845,2.7906174659729004,10.47862434387207,0.3259478509426117
256356,0,-2.0428805351257324,-11.1295747756958,-0.3062439262866974,2.7891695499420166,10.487127304077148,0.3259478509426117
256366,0,-2.0424020290374756,-11.128849029541016,-0.3061393201351166,2.787472724914551,10.49569034576416,0.3259478509426117
256376,0,-2.0421581268310547,-11.129322052001953,-0.3060390055179596,2.7855186462402344,10.504359245300293,0.3259478509426117
256386,0,-2.0421504974365234,-11.129342079162598,-0.30593907833099365,2.7833187580108643,10.513087272644043,0.3259478509426117
256396,0,-2.0421464443206787,-11.129583358764648,-0.3058394193649292,2.7808589935302734,10.521930694580078,0.3259478509426117
256406,0,-2.042410135269165,-11.12860107421875,-0.3062407076358795,2.778168201446533,10.530794143676758,0.3259478509426117
256416,0,-2.042158842086792,-11.129327774047852,-0.3061631917953491,2.775214910507202,10.539783477783203,0.3259478509426117
256426,0,-2.0423808097839355,-11.130759239196777,-0.30609130859375,2.7720284461975098,10.548812866210938,0.3259478509426117
256436,0,-2.0426278114318848,-11.12956428527832,-0.30598998069763184,2.768589496612549,10.557943344116211,0.3259478509426117
256446,0,-2.0424041748046875,-11.128622055053711,-0.30637675523757935,2.7649075984954834,10.56714916229248,0.3259478509426117
256456,0,-2.042412757873535,-11.128592491149902,-0.30632978677749634,2.7609851360321045,10.576427459716797,0.3259478509426117
256466,0,-2.0419204235076904,-11.128592491149902,-0.3062834143638611,2.7568295001983643,10.585766792297363,0.3259478509426117
256476,0,-2.042397975921631,-11.129335403442383,-0.3062284588813782,2.752431869506836,10.595189094543457,0.3259478509426117
256486,0,-2.0419235229492188,-11.128847122192383,-0.3061801493167877,2.7478060722351074,10.604668617248535,0.3259478509426117
256496,0,-2.0428712368011475,-11.1293363571167,-0.3060232698917389,2.7429356575012207,10.614242553710938,0.3259478509426117
256506,0,-2.0421595573425293,-11.129558563232422,-0.3059685528278351,2.737855911254883,10.623846054077148,0.3259478509426117
256516,0,-2.0421509742736816,-11.129590034484863,-0.3059171438217163,2.7325286865234375,10.633554458618164,0.3259478509426117
256526,0,-2.0424087047576904,-11.128846168518066,-0.3058602511882782,2.7269840240478516,10.643314361572266,0.3259478509426117
256536,0,-2.042393445968628,-11.12957763671875,-0.30580365657806396,2.7212181091308594,10.653139114379883,0.3259478509426117
256546,0,-2.042444944381714,-11.128617286682129,-0.30869534611701965,2.715250253677368,10.662999153137207,0.3259478509426117
256556,0,-2.0421977043151855,-11.129331588745117,-0.30881381034851074,2.7090511322021484,10.67294692993164,0.3259478509426117
256566,0,-2.0424373149871826,-11.129571914672852,-0.3089369833469391,2.702639579772949,10.682955741882324,0.3259478509426117
256576,0,-2.0424466133117676,-11.128867149353027,-0.30905774235725403,2.696019411087036,10.693022727966309,0.3259478509426117
256586,0,-2.04219126701355,-11.12932014465332,-0.30722928047180176,2.6891934871673584,10.703147888183594,0.3259478509426117
256596,0,-2.042417049407959,-11.128860473632812,-0.30723294615745544,2.6821751594543457,10.7133150100708,0.3259478509426117
256606,0,-2.0419509410858154,-11.129767417907715,-0.3072364032268524,2.6749489307403564,10.723550796508789,0.3259478509426117
256616,0,-2.04264235496521,-11.128867149353027,-0.307232141494751,2.6675381660461426,10.733826637268066,0.3259478509426117
256626,0,-2.0424132347106934,-11.128867149353027,-0.3072378635406494,2.6599159240722656,10.744182586669922,0.3259478509426117
256636,0,-2.042839288711548,-11.12886905670166,-0.30619141459465027,2.6521170139312744,10.7545747756958,0.3259478509426117
256646,0,-2.0421595573425293,-11.129302024841309,-0.30613312125205994,2.6441457271575928,10.765003204345703,0.3259478509426117
256656,0,-2.0423853397369385,-11.128864288330078,-0.3060755729675293,2.6359736919403076,10.775508880615234,0.3259478509426117
256666,0,-2.042156934738159,-11.12929916381836,-0.3060184419155121,2.6276605129241943,10.786018371582031,0.3259478509426117
256676,0,-2.0419328212738037,-11.129295349121094,-0.3059626519680023,2.619142770767212,10.796615600585938,0.3259478509426117
256686,0,-2.0423803329467773,-11.128650665283203,-0.30637234449386597,2.6104936599731445,10.807214736938477,0.3259478509426117
256696,0,-2.0421624183654785,-11.128650665283203,-0.30633944272994995,2.6016476154327393,10.817899703979492,0.3259478509426117
256706,0,-2.0423800945281982,-11.128656387329102,-0.30630332231521606,2.5926806926727295,10.828582763671875,0.3259478509426117
256716,0,-2.0419490337371826,-11.129290580749512,-0.3062630891799927,2.5835368633270264,10.839335441589355,0.3259478509426117
256726,0,-2.042585849761963,-11.129298210144043,-0.306532084941864,2.574244976043701,10.850127220153809,0.3259478509426117
256736,0,-2.042576313018799,-11.129509925842285,-0.3065119683742523,2.5648226737976074,10.860940933227539,0.3259478509426117
256746,0,-2.042598009109497,-11.129539489746094,-0.3064904808998108,2.5552492141723633,10.871806144714355,0.3259478509426117
256756,0,-2.042147636413574,-11.12952709197998,-0.30646634101867676,2.545555353164673,10.8826904296875,0.3259478509426117
256766,0,-2.0421431064605713,-11.129551887512207,-0.3064436614513397,2.535679817199707,10.893667221069336,0.3259478509426117
256776,0,-2.0426411628723145,-11.12885856628418,-0.30803734064102173,2.525747537612915,10.904603004455566,0.3259478509426117
256786,0,-2.0421643257141113,-11.129325866699219,-0.3081021010875702,2.51568341255188,10.915583610534668,0.3259478509426117
