Timestamp,bptrp.sm,bptrp.x,bptrp.y,bptrp.z,bptte.x,bptte.y,bptte.z
31018,0,-0.0010333954123780131,-0.00241662934422493,0.015282642096281052,-0.4376434087753296,0.5123948454856873,-0.015282642096281052
31028,0,-0.0010434542782604694,-0.0024414979852735996,0.01525530219078064,-0.44282159209251404,0.5218815207481384,-0.01525530219078064
31038,0,-0.0010543391108512878,-0.0024677622132003307,0.015228270553052425,-0.44801780581474304,0.5317593812942505,-0.015228270553052425
31048,0,-0.0010687834583222866,-0.002502579241991043,0.014654346741735935,-0.4527445137500763,0.5411218404769897,-0.014654346741735935
31059,0,-0.0010572528699412942,-0.0020541767589747906,0.014595217071473598,-0.4577323794364929,0.5508925914764404,-0.014595217071473598
31068,0,-0.001042076270096004,-0.0024550713133066893,0.014537784270942211,-0.4617965817451477,0.5599880218505859,-0.014537784270942211
31079,0,-0.0010373082477599382,-0.002051463583484292,0.014482050202786922,-0.4662647843360901,0.5696386694908142,-0.014482050202786922
31088,0,-0.0010424075881019235,-0.0020489394664764404,0.015125123783946037,-0.46986737847328186,0.5781917572021484,-0.015125123783946037
31098,0,-0.0010498386109247804,-0.002055761171504855,0.015114272944629192,-0.4736212193965912,0.5876134634017944,-0.015114272944629192
31108,0,-0.0010572822066023946,-0.0020625616889446974,0.015103364363312721,-0.4769691824913025,0.5965396761894226,-0.015103364363312721
31119,0,-0.0010481399949640036,-0.002479294314980507,0.015092382207512856,-0.48040735721588135,0.606706440448761,-0.015092382207512856
31128,0,-0.0010465531377121806,-0.0020548361353576183,0.01508140005171299,-0.4831209182739258,0.6145682334899902,-0.01508140005171299
31139,0,-0.0010524947429075837,-0.002060207072645426,0.01503269374370575,-0.4860049784183502,0.6241321563720703,-0.01503269374370575
31148,0,-0.0010416548466309905,-0.0008398914360441267,0.015017412602901459,-0.48826730251312256,0.6310436129570007,-0.015017412602901459
31158,0,-0.0010304555762559175,-0.0020407161209732294,0.015011945739388466,-0.4905256927013397,0.6411795020103455,-0.015011945739388466
31168,0,-0.001031294814310968,-0.0020498293451964855,0.014997671358287334,-0.492423951625824,0.6496341824531555,-0.014997671358287334
31179,0,-0.0010269556660205126,-0.002053563017398119,0.015440958552062511,-0.49424704909324646,0.6588767170906067,-0.015440958552062511
31188,0,-0.0010270456550642848,-0.002447165548801422,0.015455801039934158,-0.49556833505630493,0.6670901775360107,-0.015455801039934158
31198,0,-0.0010361707536503673,-0.002034660428762436,0.01547144539654255,-0.4967740476131439,0.675277590751648,-0.01547144539654255
31208,0,-0.001030908664688468,-0.002043002052232623,0.015485229901969433,-0.49768996238708496,0.6834077835083008,-0.015485229901969433
31218,0,-0.0010252074571326375,-0.0020508840680122375,0.015498212538659573,-0.4983891546726227,0.6918384432792664,-0.015498212538659573
31228,0,-0.0010146753629669547,-0.0020489455200731754,0.016197768971323967,-0.49881207942962646,0.6997872591018677,-0.016197768971323967
31238,0,-0.001009379862807691,-0.002057963516563177,0.016256459057331085,-0.4989880323410034,0.7080240249633789,-0.016256459057331085
31248,0,-0.0010051793651655316,-0.0020671559032052755,0.016315728425979614,-0.4989060163497925,0.7158061861991882,-0.016315728425979614
31258,0,-0.0010121833765879273,-0.0025153725873678923,0.01637437380850315,-0.4985469877719879,0.7243128418922424,-0.01637437380850315
31268,0,-0.0010184060083702207,-0.0020424542017281055,0.016433194279670715,-0.4979545772075653,0.7314468622207642,-0.016433194279670715
31278,0,-0.0010186189319938421,-0.002056625671684742,0.01629013754427433,-0.4972294867038727,0.7393190860748291,-0.01629013754427433
31288,0,-0.0010181821417063475,-0.002476785099133849,0.016336051747202873,-0.4960005283355713,0.7471374869346619,-0.016336051747202873
31298,0,-0.0010202147532254457,-0.0025116605684161186,0.01638251170516014,-0.4948306083679199,0.7536975145339966,-0.01638251170516014
31308,0,-0.0010219496907666326,-0.0020422895904630423,0.016431201249361038,-0.49302423000335693,0.7616020441055298,-0.016431201249361038
31318,0,-0.0010275148088112473,-0.002056752098724246,0.01626274548470974,-0.49141204357147217,0.7679689526557922,-0.01626274548470974
31329,0,-0.0010228599421679974,-0.002466580830514431,0.016299152746796608,-0.4888826906681061,0.7770392298698425,-0.016299152746796608
31338,0,-0.0010273330844938755,-0.0024984697811305523,0.016337063163518906,-0.4869956970214844,0.7827432155609131,-0.016337063163518906
31348,0,-0.0010317448759451509,-0.0025308227632194757,0.016376551240682602,-0.4840509593486786,0.7907071113586426,-0.016376551240682602
31358,0,-0.0010374855482950807,-0.002564097288995981,0.016418106853961945,-0.4815692901611328,0.796750009059906,-0.016418106853961945
31368,0,-0.0010498533956706524,-0.002607699716463685,0.015817413106560707,-0.478058397769928,0.8044942021369934,-0.015817413106560707
31378,0,-0.001059670583344996,-0.0026456075720489025,0.0158231183886528,-0.47514650225639343,0.8103622794151306,-0.0158231183886528
31388,0,-0.0010703734587877989,-0.002686252584680915,0.015829207375645638,-0.4710892140865326,0.8178644180297852,-0.015829207375645638
31398,0,-0.001048479345627129,-0.0010272229555994272,0.015838708728551865,-0.46778419613838196,0.821861982345581,-0.015838708728551865
31408,0,-0.00102203618735075,-0.002553867409005761,0.0167985986918211,-0.46321529150009155,0.8306226134300232,-0.0167985986918211
31418,0,-0.0010296775726601481,-0.0025926593225449324,0.016859963536262512,-0.4594716429710388,0.8361262083053589,-0.016859963536262512
31428,0,-0.001038069138303399,-0.0026331364642828703,0.016923945397138596,-0.4543367326259613,0.8431565165519714,-0.016923945397138596
31438,0,-0.0015462064184248447,-0.0025730126071721315,0.016991175711154938,-0.44968292117118835,0.8483794927597046,-0.016991175711154938
31448,0,-0.001505405642092228,-0.0020378828048706055,0.017061548307538033,-0.44406846165657043,0.854596734046936,-0.017061548307538033
31458,0,-0.0010249492479488254,-0.00202802917920053,0.016631245613098145,-0.44001007080078125,0.8596754670143127,-0.016631245613098145
31468,0,-0.0010064546950161457,-0.0024437238462269306,0.016673443838953972,-0.43385523557662964,0.8666021227836609,-0.016673443838953972
31478,0,-0.0009878275450319052,-0.001998709049075842,0.01671718806028366,-0.42895203828811646,0.8710489273071289,-0.01671718806028366
31488,0,-0.0009934836998581886,-0.0020121587440371513,0.01676115393638611,-0.4222889840602875,0.8773078918457031,-0.01676115393638611
31498,0,-0.0010005913209170103,-0.002026344882324338,0.016806013882160187,-0.4169636070728302,0.8820372223854065,-0.016806013882160187
31508,0,-0.000981205957941711,-0.002433056477457285,0.017365533858537674,-0.40983134508132935,0.8884432911872864,-0.017365533858537674
31518,0,-0.0009864023886620998,-0.0019876486621797085,0.017441069707274437,-0.4041501581668854,0.892507791519165,-0.017441069707274437
31528,0,-0.000995153677649796,-0.0020049382001161575,0.01751839369535446,-0.3974166512489319,0.8976085782051086,-0.01751839369535446
31538,0,-0.001004441175609827,-0.002023895038291812,0.01759750209748745,-0.390476793050766,0.9025983810424805,-0.01759750209748745
31548,0,-0.0009943704353645444,-0.002427031984552741,0.01739535480737686,-0.3833610713481903,0.9078540802001953,-0.01739535480737686
31558,0,-0.0010046850657090545,-0.0024654220324009657,0.017459478229284286,-0.37602636218070984,0.912631094455719,-0.017459478229284286
31568,0,-0.0010157368378713727,-0.0025046770460903645,0.017522577196359634,-0.3675073981285095,0.9178850054740906,-0.017522577196359634
31578,0,-0.0010275185341015458,-0.0025449867825955153,0.01758534461259842,-0.3607730567455292,0.9218431711196899,-0.01758534461259842
31588,0,-0.0010152757167816162,-0.002045003231614828,0.017650704830884933,-0.3518287241458893,0.9263075590133667,-0.017650704830884933
31598,0,-0.0010253933724015951,-0.002061305334791541,0.01785881258547306,-0.3435631990432739,0.9306604266166687,-0.01785881258547306
31609,0,-0.0010360494488850236,-0.0020794423762708902,0.017932387068867683,-0.3348712921142578,0.9350100755691528,-0.017932387068867683
31618,0,-0.0010132465977221727,-0.0025286285672336817,0.018005985766649246,-0.3281514644622803,0.9386722445487976,-0.018005985766649246
31628,0,-0.0014479656238108873,-0.0038180106785148382,0.018076216802001,-0.3179909586906433,0.9443785548210144,-0.018076216802001
31638,0,-0.001415588310919702,-0.0024367652367800474,0.017693139612674713,-0.31039944291114807,0.9462904334068298,-0.017693139612674713
31648,0,-0.001441365689970553,-0.00246975920163095,0.01774224080145359,-0.3002922534942627,0.9504644274711609,-0.01774224080145359
