Timestamp,bptrp.sm,bptrp.x,bptrp.y,bptrp.z,bpttp.x,bpttp.y,bpttp.z
218346,0,-0.2815995216369629,-2.241546630859375,-0.30067718029022217,3.995363473892212,2.7685301303863525,0.3174200654029846
218356,0,-0.2816028594970703,-2.2419590950012207,-0.3005765378475189,3.9921250343322754,2.7821860313415527,0.3174200654029846
218366,0,-0.2819540500640869,-2.241574287414551,-0.30047711730003357,3.9882683753967285,2.79604172706604,0.3174200654029846
218376,0,-0.28199338912963867,-2.2415473461151123,-0.30037689208984375,3.9837965965270996,2.81009840965271,0.3174200654029846
218386,0,-0.28159236907958984,-2.2415950298309326,-0.30029407143592834,3.9787166118621826,2.8243460655212402,0.3174200654029846
218396,0,-0.28161168098449707,-2.2415661811828613,-0.30019131302833557,3.9730451107025146,2.8387553691864014,0.3174200654029846
218406,0,-0.2816317081451416,-2.2415359020233154,-0.3000875413417816,3.9667725563049316,2.8533644676208496,0.3174200654029846
218416,0,-0.28165268898010254,-2.2415058612823486,-0.2999837398529053,3.959916830062866,2.8681445121765137,0.3174200654029846
218426,0,-0.2816751003265381,-2.241468906402588,-0.30058053135871887,3.9524776935577393,2.8831098079681396,0.3174200654029846
218436,0,-0.2816751003265381,-2.241468906402588,-0.30058053135871887,3.944476842880249,2.8982298374176025,0.3174200654029846
218446,0,-0.2821080684661865,-2.241459369659424,-0.3004613518714905,3.935914993286133,2.9135191440582275,0.3174200654029846
218456,0,-0.2816770076751709,-2.241931438446045,-0.30039599537849426,3.926781415939331,2.929006576538086,0.3174200654029846
218466,0,-0.2816307544708252,-2.2415456771850586,-0.30033165216445923,3.9171605110168457,2.9445672035217285,0.3174200654029846
218476,0,-0.2816505432128906,-2.2414984703063965,-0.3021323084831238,3.9069876670837402,2.9603230953216553,0.3174200654029846
218486,0,-0.28165102005004883,-2.2419261932373047,-0.3021751046180725,3.896312713623047,2.9762086868286133,0.3174200654029846
218496,0,-0.28167176246643066,-2.241912841796875,-0.3022175133228302,3.885136127471924,2.992239475250244,0.3174200654029846
218506,0,-0.2816927433013916,-2.2418994903564453,-0.30225980281829834,3.873481512069702,3.0083963871002197,0.3174200654029846
218516,0,-0.28171563148498535,-2.2418859004974365,-0.3023029565811157,3.8613483905792236,3.024695634841919,0.3174200654029846
218526,0,-0.2821011543273926,-2.2414746284484863,-0.3005027770996094,3.848767042160034,3.0411107540130615,0.3174200654029846
218536,0,-0.2816746234893799,-2.2419347763061523,-0.30043506622314453,3.8357598781585693,3.0576295852661133,0.3174200654029846
218546,0,-0.28169775009155273,-2.2419228553771973,-0.3003700375556946,3.822315216064453,3.07428240776062,0.3174200654029846
218556,0,-0.2817220687866211,-2.241909980773926,-0.30030372738838196,3.8084659576416016,3.0910427570343018,0.3174200654029846
218566,0,-0.28166770935058594,-2.241509199142456,-0.2998364567756653,3.794254779815674,3.1078760623931885,0.3174200654029846
218576,0,-0.28203916549682617,-2.241532325744629,-0.2997456192970276,3.7796573638916016,3.1248278617858887,0.3174200654029846
218586,0,-0.28208255767822266,-2.2414984703063965,-0.29965561628341675,3.7647159099578857,3.1418638229370117,0.3174200654029846
218596,0,-0.28167080879211426,-2.241936445236206,-0.299561470746994,3.749417304992676,3.159015417098999,0.3174200654029846
218606,0,-0.28167080879211426,-2.241936445236206,-0.299561470746994,3.733839750289917,3.176210880279541,0.3174200654029846
218616,0,-0.2816650867462158,-2.241532564163208,-0.30077049136161804,3.717963457107544,3.193488597869873,0.3174200654029846
218626,0,-0.2820093631744385,-2.2415432929992676,-0.3007618486881256,3.701808214187622,3.210843801498413,0.3174200654029846
218636,0,-0.28205251693725586,-2.2415122985839844,-0.3007555305957794,3.685408353805542,3.2282555103302,0.3174200654029846
218646,0,-0.2816619873046875,-2.2419273853302,-0.3007480800151825,3.6687703132629395,3.2457337379455566,0.3174200654029846
218656,0,-0.28168654441833496,-2.24191951751709,-0.3005979061126709,3.651907444000244,3.2632803916931152,0.3174200654029846
218666,0,-0.28165173530578613,-2.241556406021118,-0.3005840480327606,3.6348774433135986,3.2808520793914795,0.3174200654029846
218676,0,-0.2816462516784668,-2.241939067840576,-0.3005695939064026,3.617680072784424,3.2984659671783447,0.3174200654029846
218686,0,-0.2816751003265381,-2.2419276237487793,-0.3005559742450714,3.6003224849700928,3.316131830215454,0.3174200654029846
218696,0,-0.2816352844238281,-2.2415876388549805,-0.30054226517677307,3.582855701446533,3.3338136672973633,0.3174200654029846
218706,0,-0.281635046005249,-2.242283821105957,-0.3018079400062561,3.565279960632324,3.3515284061431885,0.3174200654029846
218716,0,-0.2815852165222168,-2.241626262664795,-0.3018634021282196,3.5476245880126953,3.369263172149658,0.3174200654029846
218726,0,-0.2816123962402344,-2.241596221923828,-0.3019205331802368,3.529911756515503,3.387012243270874,0.3174200654029846
218736,0,-0.28161120414733887,-2.241945266723633,-0.3019768297672272,3.512171745300293,3.4047625064849854,0.3174200654029846
218746,0,-0.2815859317779541,-2.2416253089904785,-0.3020338714122772,3.494373321533203,3.4225616455078125,0.3174200654029846
218756,0,-0.2816135883331299,-2.2416114807128906,-0.3009140193462372,3.4766688346862793,3.440274238586426,0.3174200654029846
218766,0,-0.2819185256958008,-2.2416112422943115,-0.30091285705566406,3.4589428901672363,3.4580323696136475,0.3174200654029846
