Timestamp,bptrp.sm,bptrp.x,bptrp.y,bptrp.z,bptte.x,bptte.y,bptte.z
40545,0,-0.44174033403396606,-0.11735489219427109,-0.30112960934638977,0.6371292471885681,-0.08203785866498947,0.30112960934638977
40555,0,-0.4417276978492737,-0.11728489398956299,-0.3011830747127533,0.626663327217102,-0.07101938128471375,0.3011830747127533
40565,0,-0.4418330788612366,-0.11858440935611725,-0.3012343645095825,0.6162227988243103,-0.05860920250415802,0.3012343645095825
40575,0,-0.4418259561061859,-0.11856760829687119,-0.30068060755729675,0.605586051940918,-0.04749835282564163,0.30068060755729675
40585,0,-0.4418164789676666,-0.11854240298271179,-0.30070000886917114,0.5948488712310791,-0.03635965287685394,0.30070000886917114
40595,0,-0.44180744886398315,-0.11851541697978973,-0.3007197678089142,0.5840539336204529,-0.02522367238998413,0.3007197678089142
40605,0,-0.44180846214294434,-0.11763011664152145,-0.3007395267486572,0.5731854438781738,-0.014916352927684784,0.3007395267486572
40615,0,-0.44180071353912354,-0.11757512390613556,-0.3004080057144165,0.5622466802597046,-0.0037674680352211,0.3004080057144165
40625,0,-0.4417901337146759,-0.11751322448253632,-0.3004079759120941,0.5512305498123169,0.007403261959552765,0.3004079759120941
40635,0,-0.44177791476249695,-0.11744919419288635,-0.3004084825515747,0.5401755571365356,0.018566958606243134,0.3004084825515747
40645,0,-0.441763311624527,-0.11738365888595581,-0.300410658121109,0.5290510654449463,0.02975885570049286,0.300410658121109
40655,0,-0.4417460560798645,-0.11731648445129395,-0.30041438341140747,0.5178906321525574,0.04094890505075455,0.30041438341140747
40665,0,-0.44172587990760803,-0.11724453419446945,-0.3006526827812195,0.5066827535629272,0.05214962363243103,0.3006526827812195
40675,0,-0.44170594215393066,-0.11717461794614792,-0.3006685674190521,0.49544191360473633,0.06336069107055664,0.3006685674190521
40685,0,-0.44168487191200256,-0.1171020045876503,-0.30068400502204895,0.48416867852211,0.07457976043224335,0.30068400502204895
40695,0,-0.4416617453098297,-0.1170264333486557,-0.30069971084594727,0.47287166118621826,0.08580128848552704,0.30069971084594727
40705,0,-0.4416366219520569,-0.11694884300231934,-0.30071502923965454,0.46156054735183716,0.09702098369598389,0.30071502923965454
40715,0,-0.4416183829307556,-0.1168982982635498,-0.2990431487560272,0.45024609565734863,0.10827027261257172,0.2990431487560272
40725,0,-0.44159263372421265,-0.11682236939668655,-0.2989703416824341,0.43892356753349304,0.11949145793914795,0.2989703416824341
40735,0,-0.4415660798549652,-0.11674672365188599,-0.29889732599258423,0.42759969830513,0.13071449100971222,0.29889732599258423
40745,0,-0.441538006067276,-0.11666969954967499,-0.2988245487213135,0.4162738025188446,0.14194199442863464,0.2988245487213135
40755,0,-0.44150692224502563,-0.11658079922199249,-0.2992517948150635,0.4049540162086487,0.15315820276737213,0.2992517948150635
40765,0,-0.44147789478302,-0.1164969876408577,-0.29920879006385803,0.3936682641506195,0.16436147689819336,0.29920879006385803
40775,0,-0.441448450088501,-0.11641264706850052,-0.2991665005683899,0.382404625415802,0.17556002736091614,0.2991665005683899
40785,0,-0.4415343701839447,-0.11552492529153824,-0.29912543296813965,0.37128838896751404,0.18594574928283691,0.29912543296813965
40795,0,-0.44170185923576355,-0.11715557426214218,-0.2990777790546417,0.36027640104293823,0.19885414838790894,0.2990777790546417
40805,0,-0.44168218970298767,-0.11710485070943832,-0.2985624670982361,0.3491339385509491,0.21005553007125854,0.2985624670982361
40816,0,-0.4416597783565521,-0.11704861372709274,-0.2984922528266907,0.3380303382873535,0.22124522924423218,0.2984922528266907
40825,0,-0.4416361451148987,-0.11699225753545761,-0.2984235882759094,0.32697662711143494,0.23242339491844177,0.2984235882759094
40835,0,-0.4416120946407318,-0.1169363483786583,-0.29835766553878784,0.3159847557544708,0.24358350038528442,0.29835766553878784
40845,0,-0.44158780574798584,-0.11687915772199631,-0.29829293489456177,0.30505865812301636,0.2547242343425751,0.29829293489456177
40856,0,-0.4415595531463623,-0.1168062686920166,-0.2993481159210205,0.29419460892677307,0.2658354640007019,0.2993481159210205
40865,0,-0.441534161567688,-0.11674270033836365,-0.2993396520614624,0.2834050953388214,0.2769407629966736,0.2993396520614624
40875,0,-0.4417232573032379,-0.1182326003909111,-0.2993294298648834,0.2729108929634094,0.28957903385162354,0.2993294298648834
40885,0,-0.44170457124710083,-0.11821556836366653,-0.29931989312171936,0.2622987926006317,0.30068472027778625,0.29931989312171936
40896,0,-0.4417310655117035,-0.117231585085392,-0.2993094325065613,0.2518182098865509,0.3108057677745819,0.2993094325065613
40905,0,-0.44171199202537537,-0.11716419458389282,-0.30043211579322815,0.24139267206192017,0.32181495428085327,0.30043211579322815
40915,0,-0.44169679284095764,-0.11710848659276962,-0.3004811406135559,0.23107683658599854,0.33280593156814575,0.3004811406135559
40925,0,-0.44168201088905334,-0.11705154180526733,-0.30052894353866577,0.22086724638938904,0.34376999735832214,0.30052894353866577
40936,0,-0.4416658580303192,-0.11699294298887253,-0.30057650804519653,0.21075893938541412,0.354714572429657,0.30057650804519653
40945,0,-0.4416477382183075,-0.11693038791418076,-0.3007544279098511,0.20144574344158173,0.36487463116645813,0.3007544279098511
40955,0,-0.4416283369064331,-0.11686708778142929,-0.30081048607826233,0.1915934979915619,0.3757249712944031,0.30081048607826233
40965,0,-0.44176942110061646,-0.11822015792131424,-0.30086472630500793,0.1820094883441925,0.3879808187484741,0.30086472630500793
40976,0,-0.4417526423931122,-0.11820074915885925,-0.3009210526943207,0.17175310850143433,0.3995673656463623,0.3009210526943207
40985,0,-0.44173574447631836,-0.11817902326583862,-0.30097928643226624,0.16294312477111816,0.40962398052215576,0.30097928643226624
40995,0,-0.4417184889316559,-0.11815273761749268,-0.30102789402008057,0.15356677770614624,0.4204474687576294,0.30102789402008057
41005,0,-0.44170400500297546,-0.11812682449817657,-0.3010880947113037,0.14444011449813843,0.43111634254455566,0.3010880947113037
41015,0,-0.44168972969055176,-0.11809898167848587,-0.30114954710006714,0.13540813326835632,0.44181057810783386,0.30114954710006714
41025,0,-0.4416748285293579,-0.11806841194629669,-0.3012104034423828,0.1265440583229065,0.45244625210762024,0.3012104034423828
41035,0,-0.44165751338005066,-0.11803528666496277,-0.3012690544128418,0.11782532930374146,0.46305280923843384,0.3012690544128418
41045,0,-0.44164347648620605,-0.118021659553051,-0.2998850643634796,0.10928845405578613,0.47361868619918823,0.2998850643634796
41055,0,-0.44162410497665405,-0.11798644810914993,-0.29986482858657837,0.10089772939682007,0.4841407239437103,0.29986482858657837
41065,0,-0.44160494208335876,-0.11794917285442352,-0.29984551668167114,0.09271323680877686,0.49457308650016785,0.29984551668167114
41075,0,-0.4429000914096832,-0.11558116972446442,-0.2998272478580475,0.0860004723072052,0.5026532411575317,0.2998272478580475
41085,0,-0.44176849722862244,-0.11719167977571487,-0.2998022437095642,0.07703429460525513,0.5146746635437012,0.2998022437095642
41095,0,-0.44175371527671814,-0.1171298399567604,-0.2998466491699219,0.06938323378562927,0.5249571800231934,0.2998466491699219
41105,0,-0.4417381286621094,-0.1170671284198761,-0.29983335733413696,0.06193527579307556,0.5351676344871521,0.29983335733413696
41115,0,-0.4417228102684021,-0.11700320243835449,-0.29982244968414307,0.05466154217720032,0.5453513264656067,0.29982244968414307
41125,0,-0.44170790910720825,-0.11693776398897171,-0.29981309175491333,0.047602713108062744,0.555454671382904,0.29981309175491333
41135,0,-0.44181856513023376,-0.11822814494371414,-0.3007337152957916,0.04085305333137512,0.5668835639953613,0.3007337152957916
41145,0,-0.44180724024772644,-0.11820689588785172,-0.3007793426513672,0.03419327735900879,0.5769332051277161,0.3007793426513672
41155,0,-0.44179567694664,-0.11818384379148483,-0.3008256256580353,0.027727603912353516,0.5869444012641907,0.3008256256580353
41165,0,-0.4417848587036133,-0.11815772205591202,-0.300872266292572,0.02149990200996399,0.5968522429466248,0.300872266292572
41175,0,-0.4417745769023895,-0.1181284487247467,-0.30091848969459534,0.015456736087799072,0.6067458987236023,0.30091848969459534
41185,0,-0.4417649805545807,-0.11809756606817245,-0.3009741008281708,0.009671837091445923,0.6165090203285217,0.3009741008281708
41195,0,-0.4417566955089569,-0.11806615442037582,-0.30102166533470154,0.004088938236236572,0.6262413263320923,0.30102166533470154
41205,0,-0.4427501857280731,-0.11601181328296661,-0.30107057094573975,-0.00027042627334594727,0.6338889598846436,0.30107057094573975
41215,0,-0.44176092743873596,-0.1173308864235878,-0.3011155426502228,-0.0063886940479278564,0.6448488235473633,0.3011155426502228
41225,0,-0.44175347685813904,-0.117275670170784,-0.30108773708343506,-0.011286258697509766,0.6543475389480591,0.30108773708343506
41235,0,-0.44174543023109436,-0.11721763014793396,-0.301136314868927,-0.015962034463882446,0.6637926697731018,0.301136314868927
41245,0,-0.4418093264102936,-0.11827346682548523,-0.3011855483055115,-0.020333290100097656,0.6742849349975586,0.3011855483055115
41255,0,-0.4417961835861206,-0.11755091696977615,-0.3012350797653198,-0.024545788764953613,0.6829292178153992,0.3012350797653198
41265,0,-0.44178977608680725,-0.11749957501888275,-0.3012852072715759,-0.028505712747573853,0.6921552419662476,0.3012852072715759
41275,0,-0.4417882263660431,-0.11745516210794449,-0.3006932735443115,-0.03221854567527771,0.7013087272644043,0.3006932735443115
41285,0,-0.4417816698551178,-0.11740072071552277,-0.3007095158100128,-0.03569948673248291,0.7103900909423828,0.3007095158100128
41295,0,-0.4417732059955597,-0.11734486371278763,-0.3007252812385559,-0.03893798589706421,0.7193928360939026,0.3007252812385559
41305,0,-0.4417620599269867,-0.1172867864370346,-0.300739586353302,-0.04193472862243652,0.7283195853233337,0.300739586353302
41315,0,-0.44174858927726746,-0.11722668260335922,-0.3007534146308899,-0.044700831174850464,0.7372141480445862,0.3007534146308899
41325,0,-0.4417370855808258,-0.11717110127210617,-0.3003678619861603,-0.04718944430351257,0.7459426522254944,0.3003678619861603
41335,0,-0.44172361493110657,-0.11710725724697113,-0.30035901069641113,-0.04944697022438049,0.7546422481536865,0.30035901069641113
41345,0,-0.4417106509208679,-0.11704086512327194,-0.3003515899181366,-0.05144745111465454,0.7632356882095337,0.3003515899181366
41355,0,-0.44169774651527405,-0.11697153002023697,-0.30034443736076355,-0.0531981885433197,0.7717539072036743,0.30034443736076355
41365,0,-0.4416860044002533,-0.11690335720777512,-0.30014947056770325,-0.054691046476364136,0.7801666855812073,0.30014947056770325
41375,0,-0.4416724145412445,-0.11683191359043121,-0.3001307249069214,-0.05593720078468323,0.7885215282440186,0.3001307249069214
41385,0,-0.4416576623916626,-0.11676003038883209,-0.30011236667633057,-0.05692675709724426,0.7967619895935059,0.30011236667633057
41395,0,-0.44164201617240906,-0.11668594926595688,-0.30009451508522034,-0.05766618251800537,0.8049497604370117,0.30009451508522034
41405,0,-0.4416264295578003,-0.1166091039776802,-0.30007824301719666,-0.058148354291915894,0.8130244612693787,0.30007824301719666
41415,0,-0.44161105155944824,-0.11653143167495728,-0.29999589920043945,-0.05837509036064148,0.821002721786499,0.29999589920043945
41425,0,-0.44159412384033203,-0.11645079404115677,-0.2999770939350128,-0.05834856629371643,0.8288882970809937,0.2999770939350128
